s,DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pS6_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N
804,-0.3817625844541332,-0.2411484013930521,-0.6347470385987046,0.08534232650821058,-0.7953822241730663,1.2695591221840017,0.7997054121114306,0.7682110947652354,0.5983160622735155,0.6172805478475305,-0.41356956783123017,0.9192558232112354,-0.7030014334871949,1.1185015838724852,-0.014233279165272745,0.30096645293322877,0.13257801073459366,-0.8043811115096154,-0.06471726686661447,-0.17804178573472687,-0.09253324505316111,0.6312312708684988,0.6144946012471453,-0.7820024876583376,-0.8179540672718421,-0.431732229015587,0.3243332074291778,0.8961964192518116,0.4195929080058036,1.1836319323643516,0.44080620636308293,-0.34972955448857257,-0.04825593650981479,0.19354822169856717,0.5132096249518211,0.5318098437212403,0.06349624413829527,-0.6510033289157586,-0.1461320945488606,-0.5948946991510782,-0.3838398716987427,-0.2781242649305314,-0.018287433297867396,-0.8683405671201117,0.3208397220152042,-0.48610895331753123,0.044602368871242214,-0.21605039120848135,-0.7298292444427683,-0.35819709402800926,-0.7834811279043973,-0.6869831910242967,-1.0248294469658839,1.1671477968027555,0.6220138260326544,0.7171546819099173,-0.620796428967569,-0.34468951840052764,-0.9064862064006579,-1.2749396027252535,0.6354122458645425,0.012253587752418279,0.8895816477192569,1.263545360736206,0.8605414661416174,1.5284728245114625,0.12113444729726187,0.036855527765613426,0.034394411591195266,0.07809413983631956,1.1671477968027555,-0.9913135614765499,-0.9548619573654585,0.0,-0.1485798158900082,0.0,-0.502792546988865
805,-0.3491834318445815,-0.30274255379667797,-0.5787302769758007,-0.14632910519995931,-0.5214608322119285,0.985733518035793,0.7247197070346559,0.75134382453867,0.5545287096063533,-0.13272498813832345,-0.3462984486623646,1.0484816886728636,-0.918500387637649,1.0060627786565812,-0.42625972691255,0.19945048741182905,0.08696350903044214,-0.8257530138901029,0.1390746881832068,-0.46611158187350543,-0.08992204354504654,0.7551283804188982,0.8039759267481152,-0.9214301395370216,-0.832623939547423,-0.40207780791685116,0.14982878585314632,0.07630520776597229,0.3951846120714644,1.1564098854061051,0.05734708682347782,-0.3864809459680376,-0.03952052300827806,0.20646983656178797,0.35138820609879445,0.5614769874574838,0.04494929573734839,-0.5600973326717666,-0.30439968780849413,-0.7503706259359735,-0.2111780957894193,-0.4804703785410239,-0.05401899817938306,-0.7503478583628622,0.5078729707649938,-0.5520180626097021,0.15961624607395322,0.013454363212752687,-0.7823631073023831,-0.23396127304010111,-0.7874308768533986,-0.28262834755362554,-0.2041727202167149,1.2142206994873388,0.9149530639144072,1.4224086947379793,-0.5508789409931613,-0.2302289338668262,-0.9198265854835739,-0.801619660539298,0.856321884317605,0.38990706282831,1.181034855250503,1.3943100988294048,1.125481751119071,1.8766555949904422,0.362085837098627,-0.09955512178953681,-0.2806957766358485,0.4001185140563914,1.2142206994873388,-0.0940275202623677,-0.7442425306732365,0.0,-0.14850525362867173,0.0,-0.4088761674297636
806,-0.3061349388108954,-0.21991112207644642,-0.5305839267018636,-0.05408697189299092,-0.3106427959874189,1.3502898766533913,1.0886133418175798,0.8241234026719257,0.6505308340477949,0.050201252848145715,-0.3640059686592813,1.2085647090066727,-0.8135719260600509,1.460659258443281,0.01555727240887707,0.3624509696515311,0.37289839733309016,-0.7519011593724343,-0.2553984741561514,-0.019066206760102945,-0.06519591128497113,1.063450609508168,1.1869282629177902,-0.8125600284530735,-0.7396856280873555,-0.29853170310949445,0.5877986259584591,0.13895096271770266,0.5902865916411533,1.721415432848532,0.7653424952982912,-0.2871605558929757,-0.03893447501584708,0.176131240055844,0.46046316196431325,0.5956139095800038,0.4056866211878376,-0.2813406628902558,0.14344882992956787,-0.5737576482603394,-0.22253111612089482,-0.08049090281059433,0.13285433793517046,-1.0173872976372056,0.36734501785965235,-0.6372440261823527,0.05017941928898289,-0.07087013049310732,-0.9032928345438364,-0.07907394727129091,-0.8077211636743372,-0.3895651993614674,-0.38203836733937324,0.9720558417615303,0.7228935508320415,1.1571781944179391,-0.6384026639656695,-1.4038253640864826,-1.1642664466174442,-1.1400001647832898,0.7080116549296657,0.3766511387582291,1.0570933696834288,1.2880704465494732,1.0165593958850474,1.9382281189147121,-0.07423475151590997,-0.596534115154632,-0.16256897729424816,0.4231087012762513,0.9720558417615303,-0.699069462580643,-0.29816511824797304,0.0,-0.2456661700254589,0.0,-0.45808023363913697
807,-0.34085682444877424,-0.384483167559488,0.0715583658335456,-0.1878033050319637,-0.716663901267795,1.9564459982072466,1.195241540567711,0.7115676387312116,1.1774918426927738,0.3647104773710082,-0.45531828506631233,1.4245304165346726,-0.6916037004171257,1.6608579042753506,-0.5486006534913881,0.2838963105427123,0.04508428057163052,-0.7321960112598762,0.8390634497731382,0.3015218467347346,0.018736793625151335,2.2983177221041227,2.5198521434375944,-0.711839161812822,-0.9001821612253581,-0.46427399975733835,0.4563473230316906,-0.08087686281885804,0.5139870877848398,2.109665019748846,-0.3384139051402241,-0.5358570198381569,0.1796527718348663,0.3297286850570344,0.30488888884421983,1.130472245946127,0.3851916743092801,-0.28674640673120716,-0.13097144226761487,-0.5717704273599904,-0.19961355878384765,-0.48523106579338976,0.19297518869508326,-0.8640674457016162,0.3549964970800577,-0.7651470681216143,0.11004204487106899,-0.05920072519907951,-0.6721429105838669,-0.4863833364460504,-0.8652276671308975,-0.7238109821667018,-1.8526371165520026,1.637581726267524,0.5436289416230672,1.1076535839138506,-0.4613436476608287,-1.5288568250259096,-1.0090241351228624,-1.0628005412960801,1.1702683229298598,1.0759315822085556,1.3381141677114456,1.6512510001706486,2.0879689162062447,2.0086896407676154,0.5764909804604605,0.3141017917958833,0.32660867763398177,1.2941883861268504,1.637581726267524,-0.35161825652827955,-0.40604428057790354,0.0,0.3681177112567255,0.0,-0.2573086293969283
808,-0.3440215751887744,-0.31138254479670174,-0.30230267439446257,0.11035529854164253,-0.5429955932178534,2.314519142024897,1.5609594388339532,0.8314375133937604,1.7099190057222777,0.5113187898629896,-0.33079452617059496,1.9301047751517186,-0.7241864859151091,2.1456585595351023,-0.015047505189112203,0.4007471223159323,0.4342825635201603,-0.5963927864056611,0.3429923012291562,0.5546476620673089,0.0074422386237739556,1.943673102887502,1.3602935139289651,-0.6188249923598619,-0.8021064035497071,-0.33214962633783474,0.8897916428077131,0.45199258006651316,0.7279186159197214,2.50190989475735,0.07337631418609286,-0.33721699507730185,0.47428124871065613,0.5549121614694497,0.6544341982616287,1.2983345864613782,0.8421914110721019,-0.2731675352680133,0.811501996641409,-0.42806605447512724,0.06313535010187622,-0.31475634589355467,0.17090936521398425,-0.691699353122076,0.3665072139810262,-0.34183107458815254,0.18057515253823916,0.6988463039876616,-0.679724310347163,-0.38158012395063434,-0.8346280455488903,-0.5995992269961251,-1.0175028180834906,1.6817438797665698,1.9231886346141216,1.00370951522184,-0.2890644486641373,-0.9721625075294587,-0.4841467488963591,-0.6152570481476367,1.2893058583566517,1.0272168762176557,1.4185734513023498,1.683319159385987,1.851962477565489,2.111354177791844,0.7971596574033214,0.20779333484678592,0.5344600007183989,0.991708441139209,1.6817438797665698,0.020581398253811865,-0.7279314128064311,0.0,0.0627843843684242,0.0,-0.24404692414672707
809,-0.39591104259993215,-0.3963651222000567,-0.03771244519728449,-0.23127339322568227,-0.724982234509348,2.1425085679252898,0.6671776220381944,0.628573551537331,1.0568887845321504,0.4795057940278402,-0.46429204693608916,1.2385136562649508,-0.3700298634912958,1.6364006242821885,-0.24334537591528663,0.12594006253382503,0.32110322027835414,-0.6883103379104968,-0.0701133579489503,0.04898066046125261,-0.06275244954829341,1.6649683635549595,2.602934226042141,-0.7634444605936658,-0.9673261191290741,-0.6012652093159387,0.7602981288227306,-0.028749407884943574,0.4356966131438807,2.377892867924866,-0.7108379233690284,-0.5583649910539988,0.1733070719864806,0.32281444836563067,0.6630825107671695,0.7671797672182126,0.49891830766839834,-0.5393070886527049,0.21571059417870314,-0.5089948704353335,-0.09029595635059602,-0.4319205512984426,0.07230735645719077,-1.0875410172687243,0.39097242784350406,-0.1718369431476572,0.19211914608525088,0.29819361751472656,-0.790167252407532,-0.2941834029018543,-0.8366549384260947,0.06032019266601221,-1.0552577811340798,1.5685674117777253,0.8901598010030312,0.9059145392114718,-0.395459897995568,-0.8791477464172184,-1.0635402093651107,-0.7842545196497217,1.173327892776765,0.9577139878033114,1.3823105314890658,1.6285740367533803,2.3397626575766317,2.304665023931634,0.7515035810983748,-0.33511040694366323,0.34539604343054714,1.4116239045030563,1.5685674117777253,-0.2805568722489585,-0.012263328747291644,0.0,0.5133318878237669,0.0,-0.39306199324364255
810,-0.15389910286732736,0.06931163419148256,0.09484480372423594,0.4127325322595548,1.5540416015753922,0.02512545733703581,-0.31442692997444394,1.302968590901173,0.3885967857078642,-0.2158961936328146,-0.4668538001283518,0.17692554994876886,0.22721685385688004,0.21072856307493484,0.43007646843406083,0.5242116703426425,0.9835567099698346,-0.6632910903701863,-0.4349450384752352,0.46963837940005937,-0.379578784267873,-0.16468191282871628,0.04431908013549359,0.07574006856096331,0.062972860805247,0.38062996327043747,-0.28654309830054,0.013933320320258062,0.6666982349926452,-0.4014680641575209,1.5294254966498912,1.1752141238343043,0.4386148706766317,0.1476918660073464,0.5921508902204345,0.9675431811053784,0.2347889176220631,-0.23075975115529423,0.8079570965980628,-0.5247408978841018,0.028113353491585807,0.12084218125299065,-0.05272656353241342,0.119324776542036,1.7985965250350266,-0.7164370869689689,-0.3060164895719776,-0.3565050939998509,-0.5501604204317782,1.323759688303195,-0.46416710501543806,-0.7091036731311491,1.0834399785996391,1.5609484192664056,1.1858758264437754,0.10079379780015389,-0.3768060093654802,-1.1029577773293455,1.2239159000686965,0.8886022215267083,1.030097121882345,-0.8966490086965655,1.252975951819006,1.8372465438518881,-0.480405318948306,0.994178435119152,1.3718017272065857,0.2363283466250535,0.0,0.0,1.5609484192664056,-0.4775123368519272,-0.2407358740149453,0.0,0.0,-0.7023083805859855,-0.9090385977789276
811,-0.07440825643284264,0.21115079266883716,0.31470514031934627,0.8412201805058954,1.4586750121168255,0.10496535849924146,-0.05492586568372656,1.4125068610743354,0.8808541628225224,-0.13792458784073816,-0.4008813267041092,0.20177419495549156,0.5178978791763014,0.5371937025278555,0.7944191097706733,0.6792319997264045,1.31248365072054,-0.584169829019359,-0.3039282555139678,0.892233561882704,-0.3606662313783539,0.24527288233937153,0.010795860537249069,0.15694180374661487,0.1749202559584779,0.4551049164926778,-0.2027416454574841,0.15383996307498501,0.9384746814917967,-0.10069098784025113,1.8967565736148078,1.5181519195130349,0.5548876232187367,0.5226938665233084,0.5334406819254713,1.1946732508596494,0.5818731286864998,0.014645349659782798,0.7668635585859869,-0.12654152720265707,0.2683596109466058,0.5644259082645545,0.035923437067851144,0.28836026538472626,1.6969546727266558,-0.45525155379997206,-0.3490457075644332,-0.44291520427394154,-0.5827356528073013,1.5352981200731788,-0.46855877013636577,-0.5505226900559942,1.1328002644070352,1.7554872506721944,0.8463029677620877,0.11347620610290737,-0.33149244186636684,-0.49529065645718157,1.1680873080814993,0.9398753914056384,1.0466898725081297,-1.0096598495599847,1.4020414023195797,1.6463682697276862,0.22585774405621087,0.8827544045848333,1.1236504917498304,0.5963542339661313,0.0,0.0,1.7554872506721944,-0.42033057794318124,-0.14842908002538585,0.0,0.0,-0.6554751334395524,-1.0282190850716364
812,0.1500090658768349,0.1569260406115597,0.33352680609809404,0.7686608251864057,1.5052464247325328,0.4012024261769021,0.4013290575784845,1.33247281141739,1.007279879047753,-0.10237013912197221,-0.45640669104391407,0.1472755980719544,0.44654994213935406,0.46397827058489893,0.8772261737150239,0.716725617769501,1.367277347484816,-0.5159317149128234,0.038450603968633784,0.7857356068226274,-0.33678465592172513,0.6286452672497349,0.10747037862448157,0.2784006712150911,0.09914878063715891,0.47401984526233615,-0.23030232042215326,0.12628834150684223,0.8797777828368024,-0.4018208510201789,1.5701586088050126,1.4669079073764095,0.5229846289448068,0.08732652257616422,0.48180063804262135,1.216478867134092,0.5654317550133059,-0.08612991420008854,0.8009823707816252,-0.1522842820342848,0.5000506090975841,0.5479549336918454,0.010512290778154122,0.24208891956083672,1.789871167261051,-0.34324322018441966,-0.20312844588869483,-0.3147370384206869,-0.5559867470449861,1.539917618261914,-0.44769266902150234,-0.7933475355125482,1.4696948367147333,1.6046968337633467,1.0096056124253026,0.2015653172051325,-0.29454982477615554,-0.23585938107734405,1.3269110749054662,1.0802098213238323,1.0484335581161726,-1.2468103424247043,1.4496281154279056,1.5581635525005308,0.09586747923970206,1.1811298298697084,1.4833695102322453,0.5902841950862839,0.0,0.0,1.6046968337633467,-0.45360713070754544,-0.046823445419504985,0.0,0.0,-0.7097424582235544,-1.0474087407401087
813,-0.2015533196374388,0.006959519833779041,-0.02802798086555195,0.09428956911956866,0.48073025640174394,0.27052950727947633,-0.14109237580259626,1.122424455466204,0.061901013219461336,-0.24798446396894822,-0.42795276495009005,0.6929742553320375,0.11167971079057945,0.2248840863653721,-0.014539518181624533,0.03376779831828094,0.4289080992046436,-0.7266604029401657,-0.4363249055270507,0.22054114009114031,-0.3516595257242591,0.7691932711093291,-0.062186885700991075,-0.39795229085881123,-0.3394684586219781,-0.017339821003539715,-0.10657610914650813,-0.12782443684723963,0.4134760102954792,-0.13022972304918795,1.16539238147668,0.5947227765998603,0.30860921469887376,0.33810257883158057,0.506239227170335,0.7994054401706274,0.25492652591935827,-0.4351787107227906,0.4008503491767477,-0.5810344893650105,0.0682598499587336,-0.05238729863587812,0.05639669965027881,-0.25927506516646515,1.0438264680500362,-0.7120390356014161,-0.4365738401353119,-0.1794914523354459,-0.7459494558593123,0.7639592008504433,-0.517678260412542,-0.8303931378990493,0.422472035966623,1.7052911931592218,0.9905318853026787,-0.27934188483503714,-0.488241344620631,-0.33083336393460755,0.8950893241055589,0.5236687499176909,0.9545529085394046,-1.1661301448576153,0.8478050733367295,1.2931292802253733,-0.11437381687682813,1.2228177973009182,1.0321389283453457,0.0421766605903411,0.0,0.0,1.7052911931592218,-0.07612119352461662,-0.04518256124794998,0.0,0.0,-0.3979147868947402,-0.9020676015685601
814,-0.14759651052702688,0.08817322390698878,0.18665857095051125,0.3730257512667809,1.1214573284147984,0.4353785560254943,1.0016054928787355,1.28663404817702,0.3090878993821364,-0.1382746683861056,-0.3929102715386204,0.3970507078394781,0.40214988439731464,0.42584663277545876,0.4313263663146729,0.27836743303093675,0.8992669859583011,-0.6453201216651303,-0.01493402673968849,0.656564176573533,-0.32654846120368863,0.6543791937419168,0.34317131142879137,-0.1900746981028747,-0.1944264831970318,0.3615985931568532,0.0668926969705968,-0.08088202645379892,0.7055445882240812,-0.22486115446486013,1.3997381193902134,0.9190418983487039,0.4920266107605034,0.613611104057351,1.1084346433243957,1.010131528158594,0.6010711767828072,-0.031797770842925656,0.8058834003990218,-0.2746283676897987,0.5823785656989575,0.2487353736235294,0.16725360209649545,-0.31465803673782,1.0449337824794456,-0.5784325897880447,-0.43412614113129816,-0.37121427928618167,-0.7372653865819909,0.8408066472066803,-0.5384636155771367,-0.6402328179468014,0.9013452186916139,2.0996999502875537,1.25659810753128,0.0630619809809735,-0.30744475711448105,-0.24085227795115516,1.2147985089031523,0.6639420020848698,1.0222891250904471,-0.940431049926532,0.8522221320647112,1.3453226619395062,0.7209906134856859,1.0477370799176295,1.0023258264482235,0.39706953892726693,0.0,0.0,2.0996999502875537,-0.20664463874576028,0.009420688190869721,0.0,0.0,-0.3274506754448024,-0.8555158562186396
815,-0.06776746029947496,0.08817322390698878,0.27353352007811294,0.6047705989274946,1.1324919190381304,0.526056695835936,-0.026429374673250978,1.3009437417515828,0.8093666399999868,0.0366748710863416,-0.40135866287764255,0.44657336253066077,0.5795502381310659,0.6079969354826258,0.5346079382301243,0.4928602674690181,0.9455378935494694,-0.45618207264865035,0.35055720070608465,0.7979602320871572,-0.2884820931106176,0.8445000608295511,0.2715879521952295,-0.21307251122184628,-0.18628473232659257,0.29148419780887574,-0.01916124605592081,0.07369779133174324,0.7140662955900143,-0.15167551625082032,1.3829065131597336,1.05176186389284,0.4969197174705095,0.7053255570187977,1.1603260421965598,1.3843283388526688,0.7614170594955313,-0.16889972667274755,0.8953818384340512,-0.2283404882868811,0.6774289611688279,0.4655132590362915,0.056270599090213695,-0.2726077681456913,1.2802987646509891,-0.5616204764893987,-0.344534406439254,-0.4220376803191984,-0.7606737964669135,0.7984581113328397,-0.5015388315702588,-0.5190909654650062,1.0626723575509613,1.8592065869178085,0.9620661782843235,0.2569253788440349,-0.2827262058045078,-0.3444499361620557,1.2807991349223768,0.9688835811894457,1.1444595910811497,-1.0091715028825112,0.9465040898178079,1.338830096489427,0.7823538683836148,1.2678368795877013,1.1436999115880844,0.17000060180244342,0.0,0.0,1.8592065869178085,-0.3941740415550264,-0.17161568585029024,0.0,0.0,-0.3424185069136556,-0.8694700702548608
816,-0.22099588922971883,-0.18581220107291868,-0.1920254450345261,-0.28530475437443287,0.27726861714270634,0.7015759194632859,0.271455141898338,0.8647713016400115,0.1645382446478378,-0.2521275630207474,-0.45686199034423225,0.1223748877564344,0.19086861569128508,0.7319251322082045,-0.3045026813582948,-0.11421744777296891,0.13876785051368262,-0.7899055036550373,0.1516728251474902,0.2976119990774791,-0.2860637229874895,0.7517540908737631,0.3984216219478126,-0.7005408303351731,-0.6240199662470675,-0.14260452963569534,-0.070829432857926,-0.1412850832241532,0.2365961977366909,0.2951924061391794,0.7446869104495617,0.09557982071550379,0.2580370777175784,0.22565508614249555,0.7011247685056661,0.8172330376757165,0.40644453858612045,-0.4540376274117478,0.4631940838274554,-0.4250587690708254,0.2939214684318287,0.45393475045567944,0.07197029178701014,-0.7885543359273173,0.3527722362290455,-0.8290402700119295,-0.5293787953931546,-0.07940337592133999,-0.8382668087345866,0.36686419951432825,-0.5562801425575298,-0.8441774466942848,0.16173077480310763,1.8024447353119837,0.8692981463821119,0.07571841308290614,-0.5620232124356472,-1.0050668485879153,1.1959663871766606,1.4939558073323844,0.8793764497763396,-0.9956905880218436,0.7776703314802936,1.3403997233754703,0.7799542553721533,1.4153533633284168,0.7441473192196482,0.06928350507031342,0.0,0.0,1.8024447353119837,-0.017214292441215806,-0.06908690800489249,0.0,0.0,0.1262391288426487,-0.8384619799102807
